Skip    SntNumPen   UnionScore  Precision Recall    F1        Match   Alignments  Gold      
-1.0    0.2         0.6         0.5947    0.4547    0.5154    1055    1774        2320      
-1.0    0.2         0.65        0.5944    0.4534    0.5144    1052    1770        2320      
-1.0    0.2         0.7         0.5944    0.4534    0.5144    1052    1770        2320      
-1.0    0.2         0.75        0.5958    0.4556    0.5164    1057    1774        2320      
-1.0    0.2         0.8         0.5958    0.4556    0.5164    1057    1774        2320      
-1.0    0.2         0.85        0.5958    0.4556    0.5164    1057    1774        2320      
-1.0    0.2         0.9         0.5958    0.4556    0.5164    1057    1774        2320      
-1.0    0.2         0.95        0.5958    0.4556    0.5164    1057    1774        2320      
-1.0    0.2         1.0         0.5958    0.4556    0.5164    1057    1774        2320      
-1.0    0.22        0.0         0.4881    0.3349    0.3972    777     1592        2320      
-1.0    0.22        0.05        0.4874    0.3345    0.3967    776     1592        2320      
-1.0    0.22        0.1         0.4881    0.3353    0.3975    778     1594        2320      
-1.0    0.22        0.15        0.4881    0.3353    0.3975    778     1594        2320      
-1.0    0.22        0.2         0.4887    0.3362    0.3984    780     1596        2320      
-1.0    0.22        0.25        0.4887    0.3362    0.3984    780     1596        2320      
-1.0    0.22        0.3         0.4893    0.3366    0.3989    781     1596        2320      
-1.0    0.22        0.35        0.4906    0.3375    0.3999    783     1596        2320      
-1.0    0.22        0.4         0.4903    0.3375    0.3998    783     1597        2320      
-1.0    0.22        0.45        0.4897    0.3371    0.3993    782     1597        2320      
-1.0    0.22        0.5         0.4906    0.3379    0.4002    784     1598        2320      
-1.0    0.22        0.55        0.4919    0.3392    0.4015    787     1600        2320      
-1.0    0.22        0.6         0.4919    0.3388    0.4012    786     1598        2320      
-1.0    0.22        0.65        0.4928    0.3392    0.4018    787     1597        2320      
-1.0    0.22        0.7         0.4928    0.3392    0.4018    787     1597        2320      
-1.0    0.22        0.75        0.4978    0.3440    0.4068    798     1603        2320      
-1.0    0.22        0.8         0.5016    0.3474    0.4105    806     1607        2320      
-1.0    0.22        0.85        0.5034    0.3491    0.4123    810     1609        2320      
-1.0    0.22        0.9         0.5034    0.3491    0.4123    810     1609        2320      
-1.0    0.22        0.95        0.5034    0.3491    0.4123    810     1609        2320      
-1.0    0.22        1.0         0.5034    0.3491    0.4123    810     1609        2320      
-1.0    0.24        0.0         0.3957    0.2478    0.3048    575     1453        2320      
-1.0    0.24        0.05        0.3978    0.2491    0.3064    578     1453        2320      
-1.0    0.24        0.1         0.3978    0.2491    0.3064    578     1453        2320      
-1.0    0.24        0.15        0.3982    0.2496    0.3068    579     1454        2320      
-1.0    0.24        0.2         0.3982    0.2496    0.3068    579     1454        2320      
-1.0    0.24        0.25        0.3982    0.2496    0.3068    579     1454        2320      
-1.0    0.24        0.3         0.3978    0.2491    0.3064    578     1453        2320      
-1.0    0.24        0.35        0.3978    0.2491    0.3064    578     1453        2320      
-1.0    0.24        0.4         0.3985    0.2496    0.3069    579     1453        2320      
-1.0    0.24        0.45        0.3992    0.2500    0.3074    580     1453        2320      
-1.0    0.24        0.5         0.4014    0.2517    0.3094    584     1455        2320      
-1.0    0.24        0.55        0.4011    0.2517    0.3093    584     1456        2320      
-1.0    0.24        0.6         0.4011    0.2517    0.3093    584     1456        2320      
-1.0    0.24        0.65        0.4022    0.2526    0.3103    586     1457        2320      
-1.0    0.24        0.7         0.4026    0.2530    0.3107    587     1458        2320      
-1.0    0.24        0.75        0.4041    0.2543    0.3122    590     1460        2320      
-1.0    0.24        0.8         0.4053    0.2556    0.3135    593     1463        2320      
-1.0    0.24        0.85        0.4064    0.2565    0.3145    595     1464        2320      
-1.0    0.24        0.9         0.4064    0.2565    0.3145    595     1464        2320      
-1.0    0.24        0.95        0.4074    0.2569    0.3151    596     1463        2320      
-1.0    0.24        1.0         0.4074    0.2569    0.3151    596     1463        2320      
-1.0    0.26        0.0         0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.05        0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.1         0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.15        0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.2         0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.25        0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.3         0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.35        0.3096    0.1797    0.2274    417     1347        2320      
-1.0    0.26        0.4         0.3118    0.1810    0.2291    420     1347        2320      
-1.0    0.26        0.45        0.3123    0.1815    0.2296    421     1348        2320      
-1.0    0.26        0.5         0.3126    0.1819    0.2300    422     1350        2320      
-1.0    0.26        0.55        0.3146    0.1832    0.2315    425     1351        2320      
-1.0    0.26        0.6         0.3151    0.1836    0.2320    426     1352        2320      
-1.0    0.26        0.65        0.3133    0.1823    0.2305    423     1350        2320      
-1.0    0.26        0.7         0.3131    0.1823    0.2305    423     1351        2320      
-1.0    0.26        0.75        0.3143    0.1832    0.2315    425     1352        2320      
-1.0    0.26        0.8         0.3143    0.1832    0.2315    425     1352        2320      
-1.0    0.26        0.85        0.3146    0.1832    0.2315    425     1351        2320      
-1.0    0.26        0.9         0.3151    0.1836    0.2320    426     1352        2320      
-1.0    0.26        0.95        0.3166    0.1845    0.2331    428     1352        2320      
-1.0    0.26        1.0         0.3193    0.1866    0.2356    433     1356        2320      
-1.0    0.28        0.0         0.2212    0.1194    0.1551    277     1252        2320      
-1.0    0.28        0.05        0.2243    0.1211    0.1573    281     1253        2320      
-1.0    0.28        0.1         0.2243    0.1211    0.1573    281     1253        2320      
-1.0    0.28        0.15        0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.2         0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.25        0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.3         0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.35        0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.4         0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.45        0.2255    0.1220    0.1583    283     1255        2320      
-1.0    0.28        0.5         0.2261    0.1224    0.1588    284     1256        2320      
-1.0    0.28        0.55        0.2269    0.1228    0.1594    285     1256        2320      
-1.0    0.28        0.6         0.2277    0.1233    0.1600    286     1256        2320      
-1.0    0.28        0.65        0.2277    0.1233    0.1600    286     1256        2320      
-1.0    0.28        0.7         0.2285    0.1237    0.1605    287     1256        2320      
-1.0    0.28        0.75        0.2301    0.1246    0.1616    289     1256        2320      
-1.0    0.28        0.8         0.2305    0.1250    0.1621    290     1258        2320      
-1.0    0.28        0.85        0.2331    0.1267    0.1642    294     1261        2320      
-1.0    0.28        0.9         0.2339    0.1272    0.1648    295     1261        2320      
-1.0    0.28        0.95        0.2347    0.1276    0.1653    296     1261        2320      
-1.0    0.28        1.0         0.2359    0.1284    0.1663    298     1263        2320      
